id,skill_set,subcategory 
5894,"('microsoft-powerpoint', 'digital-marketing', 'marketing')","Data Analyst
"
5895,"('microsoft-powerpoint', 'digital-marketing', 'marketing')",Web & Page Admin
5896,"('microsoft-powerpoint', 'digital-marketing', 'advertising')","Advertisement Page / Web
"
5897,"('microsoft-powerpoint', 'digital-marketing', 'advertising')","Beauty Review
"
5898,"('microsoft-powerpoint', 'digital-marketing', 'advertising')","Net-Idol Review
"
5899,"('microsoft-powerpoint', 'digital-marketing', 'advertising')","Marketing Research
"
5900,"('microsoft-powerpoint', 'digital-marketing', 'advertising')","Questionnaire
"
5901,"('microsoft-powerpoint', 'digital-marketing', 'advertising')","LINE
"
5902,"('microsoft-powerpoint', 'digital-marketing', 'advertising')","Review
"
5903,"('microsoft-powerpoint', 'digital-marketing', 'advertising')","Blogger Review
"
5904,"('microsoft-powerpoint', 'digital-marketing', 'advertising')","SEO
"
5905,"('microsoft-powerpoint', 'digital-marketing', 'advertising')","Data Analyst
"
5906,"('microsoft-powerpoint', 'digital-marketing', 'advertising')",Web & Page Admin
5907,"('microsoft-powerpoint', 'digital-marketing', 'social-media-marketing')","Advertisement Page / Web
"
5908,"('microsoft-powerpoint', 'digital-marketing', 'social-media-marketing')","Beauty Review
"
5909,"('microsoft-powerpoint', 'digital-marketing', 'social-media-marketing')","Net-Idol Review
"
5910,"('microsoft-powerpoint', 'digital-marketing', 'social-media-marketing')","Marketing Research
"
5911,"('microsoft-powerpoint', 'digital-marketing', 'social-media-marketing')","Questionnaire
"
5912,"('microsoft-powerpoint', 'digital-marketing', 'social-media-marketing')","LINE
"
5913,"('microsoft-powerpoint', 'digital-marketing', 'social-media-marketing')","Review
"
5914,"('microsoft-powerpoint', 'digital-marketing', 'social-media-marketing')","Blogger Review
"
5915,"('microsoft-powerpoint', 'digital-marketing', 'social-media-marketing')","SEO
"
5916,"('microsoft-powerpoint', 'digital-marketing', 'social-media-marketing')","Data Analyst
"
5917,"('microsoft-powerpoint', 'digital-marketing', 'social-media-marketing')",Web & Page Admin
5918,"('microsoft-powerpoint', 'digital-marketing', 'direct-marketing')","Advertisement Page / Web
"
5919,"('microsoft-powerpoint', 'digital-marketing', 'direct-marketing')","Beauty Review
"
5920,"('microsoft-powerpoint', 'digital-marketing', 'direct-marketing')","Net-Idol Review
"
5921,"('microsoft-powerpoint', 'digital-marketing', 'direct-marketing')","Marketing Research
"
5922,"('microsoft-powerpoint', 'digital-marketing', 'direct-marketing')","Questionnaire
"
5923,"('microsoft-powerpoint', 'digital-marketing', 'direct-marketing')","LINE
"
5924,"('microsoft-powerpoint', 'digital-marketing', 'direct-marketing')","Review
"
5925,"('microsoft-powerpoint', 'digital-marketing', 'direct-marketing')","Blogger Review
"
5926,"('microsoft-powerpoint', 'digital-marketing', 'direct-marketing')","SEO
"
5927,"('microsoft-powerpoint', 'digital-marketing', 'direct-marketing')","Data Analyst
"
5928,"('microsoft-powerpoint', 'digital-marketing', 'direct-marketing')",Web & Page Admin
5929,"('microsoft-powerpoint', 'digital-marketing', 'market-planning')","Advertisement Page / Web
"
5930,"('microsoft-powerpoint', 'digital-marketing', 'market-planning')","Beauty Review
"
5931,"('microsoft-powerpoint', 'digital-marketing', 'market-planning')","Net-Idol Review
"
5932,"('microsoft-powerpoint', 'digital-marketing', 'market-planning')","Marketing Research
"
5933,"('microsoft-powerpoint', 'digital-marketing', 'market-planning')","Questionnaire
"
5934,"('microsoft-powerpoint', 'digital-marketing', 'market-planning')","LINE
"
5935,"('microsoft-powerpoint', 'digital-marketing', 'market-planning')","Review
"
5936,"('microsoft-powerpoint', 'digital-marketing', 'market-planning')","Blogger Review
"
5937,"('microsoft-powerpoint', 'digital-marketing', 'market-planning')","SEO
"
5938,"('microsoft-powerpoint', 'digital-marketing', 'market-planning')","Data Analyst
"
5939,"('microsoft-powerpoint', 'digital-marketing', 'market-planning')",Web & Page Admin
5940,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-office')","Advertisement Page / Web
"
5941,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-office')","Beauty Review
"
5942,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-office')","Net-Idol Review
"
5943,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-office')","Marketing Research
"
5944,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-office')","Questionnaire
"
5945,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-office')","LINE
"
5946,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-office')","Review
"
5947,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-office')","Blogger Review
"
5948,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-office')","SEO
"
5949,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-office')","Data Analyst
"
5950,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-office')",Web & Page Admin
5951,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-word')","Advertisement Page / Web
"
5952,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-word')","Beauty Review
"
5953,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-word')","Net-Idol Review
"
5954,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-word')","Marketing Research
"
5955,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-word')","Questionnaire
"
5956,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-word')","LINE
"
5957,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-word')","Review
"
5958,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-word')","Blogger Review
"
5959,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-word')","SEO
"
5960,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-word')","Data Analyst
"
5961,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-word')",Web & Page Admin
5962,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-excel')","Advertisement Page / Web
"
5963,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-excel')","Beauty Review
"
5964,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-excel')","Net-Idol Review
"
5965,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-excel')","Marketing Research
"
5966,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-excel')","Questionnaire
"
5967,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-excel')","LINE
"
5968,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-excel')","Review
"
5969,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-excel')","Blogger Review
"
5970,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-excel')","SEO
"
5971,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-excel')","Data Analyst
"
5972,"('microsoft-powerpoint', 'integrated-marketing', 'microsoft-excel')",Web & Page Admin
5973,"('microsoft-powerpoint', 'integrated-marketing', 'management')","Advertisement Page / Web
"
5974,"('microsoft-powerpoint', 'integrated-marketing', 'management')","Beauty Review
"
5975,"('microsoft-powerpoint', 'integrated-marketing', 'management')","Net-Idol Review
"
5976,"('microsoft-powerpoint', 'integrated-marketing', 'management')","Marketing Research
"
5977,"('microsoft-powerpoint', 'integrated-marketing', 'management')","Questionnaire
"
5978,"('microsoft-powerpoint', 'integrated-marketing', 'management')","LINE
"
5979,"('microsoft-powerpoint', 'integrated-marketing', 'management')","Review
"
5980,"('microsoft-powerpoint', 'integrated-marketing', 'management')","Blogger Review
"
5981,"('microsoft-powerpoint', 'integrated-marketing', 'management')","SEO
"
5982,"('microsoft-powerpoint', 'integrated-marketing', 'management')","Data Analyst
"
5983,"('microsoft-powerpoint', 'integrated-marketing', 'management')",Web & Page Admin
5984,"('microsoft-powerpoint', 'integrated-marketing', 'research')","Advertisement Page / Web
"
5985,"('microsoft-powerpoint', 'integrated-marketing', 'research')","Beauty Review
"
5986,"('microsoft-powerpoint', 'integrated-marketing', 'research')","Net-Idol Review
"
5987,"('microsoft-powerpoint', 'integrated-marketing', 'research')","Marketing Research
"
5988,"('microsoft-powerpoint', 'integrated-marketing', 'research')","Questionnaire
"
5989,"('microsoft-powerpoint', 'integrated-marketing', 'research')","LINE
"
5990,"('microsoft-powerpoint', 'integrated-marketing', 'research')","Review
"
5991,"('microsoft-powerpoint', 'integrated-marketing', 'research')","Blogger Review
"
5992,"('microsoft-powerpoint', 'integrated-marketing', 'research')","SEO
"
5993,"('microsoft-powerpoint', 'integrated-marketing', 'research')","Data Analyst
"
5994,"('microsoft-powerpoint', 'integrated-marketing', 'research')",Web & Page Admin
5995,"('microsoft-powerpoint', 'integrated-marketing', 'digital-marketing')","Advertisement Page / Web
"
5996,"('microsoft-powerpoint', 'integrated-marketing', 'digital-marketing')","Beauty Review
"
5997,"('microsoft-powerpoint', 'integrated-marketing', 'digital-marketing')","Net-Idol Review
"
5998,"('microsoft-powerpoint', 'integrated-marketing', 'digital-marketing')","Marketing Research
"
5999,"('microsoft-powerpoint', 'integrated-marketing', 'digital-marketing')","Questionnaire
"
6000,"('microsoft-powerpoint', 'integrated-marketing', 'digital-marketing')","LINE
"
6001,"('microsoft-powerpoint', 'integrated-marketing', 'digital-marketing')","Review
"
6002,"('microsoft-powerpoint', 'integrated-marketing', 'digital-marketing')","Blogger Review
"
6003,"('microsoft-powerpoint', 'integrated-marketing', 'digital-marketing')","SEO
"
6004,"('microsoft-powerpoint', 'integrated-marketing', 'digital-marketing')","Data Analyst
"
6005,"('microsoft-powerpoint', 'integrated-marketing', 'digital-marketing')",Web & Page Admin
6006,"('microsoft-powerpoint', 'integrated-marketing', 'marketing-strategy')","Advertisement Page / Web
"
6007,"('microsoft-powerpoint', 'integrated-marketing', 'marketing-strategy')","Beauty Review
"
6008,"('microsoft-powerpoint', 'integrated-marketing', 'marketing-strategy')","Net-Idol Review
"
6009,"('microsoft-powerpoint', 'integrated-marketing', 'marketing-strategy')","Marketing Research
"
6010,"('microsoft-powerpoint', 'integrated-marketing', 'marketing-strategy')","Questionnaire
"
6011,"('microsoft-powerpoint', 'integrated-marketing', 'marketing-strategy')","LINE
"
6012,"('microsoft-powerpoint', 'integrated-marketing', 'marketing-strategy')","Review
"
6013,"('microsoft-powerpoint', 'integrated-marketing', 'marketing-strategy')","Blogger Review
"
6014,"('microsoft-powerpoint', 'integrated-marketing', 'marketing-strategy')","SEO
"
6015,"('microsoft-powerpoint', 'integrated-marketing', 'marketing-strategy')","Data Analyst
"
6016,"('microsoft-powerpoint', 'integrated-marketing', 'marketing-strategy')",Web & Page Admin
6017,"('microsoft-powerpoint', 'integrated-marketing', 'marketing')","Advertisement Page / Web
"
6018,"('microsoft-powerpoint', 'integrated-marketing', 'marketing')","Beauty Review
"
6019,"('microsoft-powerpoint', 'integrated-marketing', 'marketing')","Net-Idol Review
"
6020,"('microsoft-powerpoint', 'integrated-marketing', 'marketing')","Marketing Research
"
6021,"('microsoft-powerpoint', 'integrated-marketing', 'marketing')","Questionnaire
"
6022,"('microsoft-powerpoint', 'integrated-marketing', 'marketing')","LINE
"
6023,"('microsoft-powerpoint', 'integrated-marketing', 'marketing')","Review
"
6024,"('microsoft-powerpoint', 'integrated-marketing', 'marketing')","Blogger Review
"
6025,"('microsoft-powerpoint', 'integrated-marketing', 'marketing')","SEO
"
6026,"('microsoft-powerpoint', 'integrated-marketing', 'marketing')","Data Analyst
"
6027,"('microsoft-powerpoint', 'integrated-marketing', 'marketing')",Web & Page Admin
6028,"('microsoft-powerpoint', 'integrated-marketing', 'advertising')","Advertisement Page / Web
"
6029,"('microsoft-powerpoint', 'integrated-marketing', 'advertising')","Beauty Review
"
6030,"('microsoft-powerpoint', 'integrated-marketing', 'advertising')","Net-Idol Review
"
6031,"('microsoft-powerpoint', 'integrated-marketing', 'advertising')","Marketing Research
"
6032,"('microsoft-powerpoint', 'integrated-marketing', 'advertising')","Questionnaire
"
6033,"('microsoft-powerpoint', 'integrated-marketing', 'advertising')","LINE
"
6034,"('microsoft-powerpoint', 'integrated-marketing', 'advertising')","Review
"
6035,"('microsoft-powerpoint', 'integrated-marketing', 'advertising')","Blogger Review
"
6036,"('microsoft-powerpoint', 'integrated-marketing', 'advertising')","SEO
"
6037,"('microsoft-powerpoint', 'integrated-marketing', 'advertising')","Data Analyst
"
6038,"('microsoft-powerpoint', 'integrated-marketing', 'advertising')",Web & Page Admin
6039,"('microsoft-powerpoint', 'integrated-marketing', 'social-media-marketing')","Advertisement Page / Web
"
6040,"('microsoft-powerpoint', 'integrated-marketing', 'social-media-marketing')","Beauty Review
"
6041,"('microsoft-powerpoint', 'integrated-marketing', 'social-media-marketing')","Net-Idol Review
"
6042,"('microsoft-powerpoint', 'integrated-marketing', 'social-media-marketing')","Marketing Research
"
6043,"('microsoft-powerpoint', 'integrated-marketing', 'social-media-marketing')","Questionnaire
"
6044,"('microsoft-powerpoint', 'integrated-marketing', 'social-media-marketing')","LINE
"
6045,"('microsoft-powerpoint', 'integrated-marketing', 'social-media-marketing')","Review
"
6046,"('microsoft-powerpoint', 'integrated-marketing', 'social-media-marketing')","Blogger Review
"
6047,"('microsoft-powerpoint', 'integrated-marketing', 'social-media-marketing')","SEO
"
6048,"('microsoft-powerpoint', 'integrated-marketing', 'social-media-marketing')","Data Analyst
"
6049,"('microsoft-powerpoint', 'integrated-marketing', 'social-media-marketing')",Web & Page Admin
6050,"('microsoft-powerpoint', 'integrated-marketing', 'direct-marketing')","Advertisement Page / Web
"
6051,"('microsoft-powerpoint', 'integrated-marketing', 'direct-marketing')","Beauty Review
"
6052,"('microsoft-powerpoint', 'integrated-marketing', 'direct-marketing')","Net-Idol Review
"
6053,"('microsoft-powerpoint', 'integrated-marketing', 'direct-marketing')","Marketing Research
"
6054,"('microsoft-powerpoint', 'integrated-marketing', 'direct-marketing')","Questionnaire
"
6055,"('microsoft-powerpoint', 'integrated-marketing', 'direct-marketing')","LINE
"
6056,"('microsoft-powerpoint', 'integrated-marketing', 'direct-marketing')","Review
"
6057,"('microsoft-powerpoint', 'integrated-marketing', 'direct-marketing')","Blogger Review
"
6058,"('microsoft-powerpoint', 'integrated-marketing', 'direct-marketing')","SEO
"
6059,"('microsoft-powerpoint', 'integrated-marketing', 'direct-marketing')","Data Analyst
"
6060,"('microsoft-powerpoint', 'integrated-marketing', 'direct-marketing')",Web & Page Admin
6061,"('microsoft-powerpoint', 'integrated-marketing', 'market-planning')","Advertisement Page / Web
"
6062,"('microsoft-powerpoint', 'integrated-marketing', 'market-planning')","Beauty Review
"
6063,"('microsoft-powerpoint', 'integrated-marketing', 'market-planning')","Net-Idol Review
"
6064,"('microsoft-powerpoint', 'integrated-marketing', 'market-planning')","Marketing Research
"
6065,"('microsoft-powerpoint', 'integrated-marketing', 'market-planning')","Questionnaire
"
6066,"('microsoft-powerpoint', 'integrated-marketing', 'market-planning')","LINE
"
6067,"('microsoft-powerpoint', 'integrated-marketing', 'market-planning')","Review
"
6068,"('microsoft-powerpoint', 'integrated-marketing', 'market-planning')","Blogger Review
"
6069,"('microsoft-powerpoint', 'integrated-marketing', 'market-planning')","SEO
"
6070,"('microsoft-powerpoint', 'integrated-marketing', 'market-planning')","Data Analyst
"
6071,"('microsoft-powerpoint', 'integrated-marketing', 'market-planning')",Web & Page Admin
6072,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-office')","Advertisement Page / Web
"
6073,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-office')","Beauty Review
"
6074,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-office')","Net-Idol Review
"
6075,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-office')","Marketing Research
"
6076,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-office')","Questionnaire
"
6077,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-office')","LINE
"
6078,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-office')","Review
"
6079,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-office')","Blogger Review
"
6080,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-office')","SEO
"
6081,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-office')","Data Analyst
"
6082,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-office')",Web & Page Admin
6083,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-word')","Advertisement Page / Web
"
6084,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-word')","Beauty Review
"
6085,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-word')","Net-Idol Review
"
6086,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-word')","Marketing Research
"
6087,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-word')","Questionnaire
"
6088,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-word')","LINE
"
6089,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-word')","Review
"
6090,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-word')","Blogger Review
"
6091,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-word')","SEO
"
6092,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-word')","Data Analyst
"
6093,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-word')",Web & Page Admin
6094,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-excel')","Advertisement Page / Web
"
6095,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-excel')","Beauty Review
"
6096,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-excel')","Net-Idol Review
"
6097,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-excel')","Marketing Research
"
6098,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-excel')","Questionnaire
"
6099,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-excel')","LINE
"
6100,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-excel')","Review
"
6101,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-excel')","Blogger Review
"
6102,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-excel')","SEO
"
6103,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-excel')","Data Analyst
"
6104,"('microsoft-powerpoint', 'marketing-strategy', 'microsoft-excel')",Web & Page Admin
6105,"('microsoft-powerpoint', 'marketing-strategy', 'management')","Advertisement Page / Web
"
6106,"('microsoft-powerpoint', 'marketing-strategy', 'management')","Beauty Review
"
6107,"('microsoft-powerpoint', 'marketing-strategy', 'management')","Net-Idol Review
"
6108,"('microsoft-powerpoint', 'marketing-strategy', 'management')","Marketing Research
"
6109,"('microsoft-powerpoint', 'marketing-strategy', 'management')","Questionnaire
"
6110,"('microsoft-powerpoint', 'marketing-strategy', 'management')","LINE
"
6111,"('microsoft-powerpoint', 'marketing-strategy', 'management')","Review
"
6112,"('microsoft-powerpoint', 'marketing-strategy', 'management')","Blogger Review
"
6113,"('microsoft-powerpoint', 'marketing-strategy', 'management')","SEO
"
6114,"('microsoft-powerpoint', 'marketing-strategy', 'management')","Data Analyst
"
6115,"('microsoft-powerpoint', 'marketing-strategy', 'management')",Web & Page Admin
6116,"('microsoft-powerpoint', 'marketing-strategy', 'research')","Advertisement Page / Web
"
6117,"('microsoft-powerpoint', 'marketing-strategy', 'research')","Beauty Review
"
6118,"('microsoft-powerpoint', 'marketing-strategy', 'research')","Net-Idol Review
"
6119,"('microsoft-powerpoint', 'marketing-strategy', 'research')","Marketing Research
"
6120,"('microsoft-powerpoint', 'marketing-strategy', 'research')","Questionnaire
"
6121,"('microsoft-powerpoint', 'marketing-strategy', 'research')","LINE
"
6122,"('microsoft-powerpoint', 'marketing-strategy', 'research')","Review
"
6123,"('microsoft-powerpoint', 'marketing-strategy', 'research')","Blogger Review
"
6124,"('microsoft-powerpoint', 'marketing-strategy', 'research')","SEO
"
6125,"('microsoft-powerpoint', 'marketing-strategy', 'research')","Data Analyst
"
6126,"('microsoft-powerpoint', 'marketing-strategy', 'research')",Web & Page Admin
6127,"('microsoft-powerpoint', 'marketing-strategy', 'digital-marketing')","Advertisement Page / Web
"
6128,"('microsoft-powerpoint', 'marketing-strategy', 'digital-marketing')","Beauty Review
"
6129,"('microsoft-powerpoint', 'marketing-strategy', 'digital-marketing')","Net-Idol Review
"
6130,"('microsoft-powerpoint', 'marketing-strategy', 'digital-marketing')","Marketing Research
"
6131,"('microsoft-powerpoint', 'marketing-strategy', 'digital-marketing')","Questionnaire
"
6132,"('microsoft-powerpoint', 'marketing-strategy', 'digital-marketing')","LINE
"
6133,"('microsoft-powerpoint', 'marketing-strategy', 'digital-marketing')","Review
"
6134,"('microsoft-powerpoint', 'marketing-strategy', 'digital-marketing')","Blogger Review
"
6135,"('microsoft-powerpoint', 'marketing-strategy', 'digital-marketing')","SEO
"
6136,"('microsoft-powerpoint', 'marketing-strategy', 'digital-marketing')","Data Analyst
"
6137,"('microsoft-powerpoint', 'marketing-strategy', 'digital-marketing')",Web & Page Admin
6138,"('microsoft-powerpoint', 'marketing-strategy', 'integrated-marketing')","Advertisement Page / Web
"
6139,"('microsoft-powerpoint', 'marketing-strategy', 'integrated-marketing')","Beauty Review
"
6140,"('microsoft-powerpoint', 'marketing-strategy', 'integrated-marketing')","Net-Idol Review
"
6141,"('microsoft-powerpoint', 'marketing-strategy', 'integrated-marketing')","Marketing Research
"
6142,"('microsoft-powerpoint', 'marketing-strategy', 'integrated-marketing')","Questionnaire
"
6143,"('microsoft-powerpoint', 'marketing-strategy', 'integrated-marketing')","LINE
"
6144,"('microsoft-powerpoint', 'marketing-strategy', 'integrated-marketing')","Review
"
6145,"('microsoft-powerpoint', 'marketing-strategy', 'integrated-marketing')","Blogger Review
"
6146,"('microsoft-powerpoint', 'marketing-strategy', 'integrated-marketing')","SEO
"
6147,"('microsoft-powerpoint', 'marketing-strategy', 'integrated-marketing')","Data Analyst
"
6148,"('microsoft-powerpoint', 'marketing-strategy', 'integrated-marketing')",Web & Page Admin
6149,"('microsoft-powerpoint', 'marketing-strategy', 'marketing')","Advertisement Page / Web
"
6150,"('microsoft-powerpoint', 'marketing-strategy', 'marketing')","Beauty Review
"
6151,"('microsoft-powerpoint', 'marketing-strategy', 'marketing')","Net-Idol Review
"
6152,"('microsoft-powerpoint', 'marketing-strategy', 'marketing')","Marketing Research
"
6153,"('microsoft-powerpoint', 'marketing-strategy', 'marketing')","Questionnaire
"
6154,"('microsoft-powerpoint', 'marketing-strategy', 'marketing')","LINE
"
6155,"('microsoft-powerpoint', 'marketing-strategy', 'marketing')","Review
"
6156,"('microsoft-powerpoint', 'marketing-strategy', 'marketing')","Blogger Review
"
6157,"('microsoft-powerpoint', 'marketing-strategy', 'marketing')","SEO
"
6158,"('microsoft-powerpoint', 'marketing-strategy', 'marketing')","Data Analyst
"
6159,"('microsoft-powerpoint', 'marketing-strategy', 'marketing')",Web & Page Admin
6160,"('microsoft-powerpoint', 'marketing-strategy', 'advertising')","Advertisement Page / Web
"
6161,"('microsoft-powerpoint', 'marketing-strategy', 'advertising')","Beauty Review
"
6162,"('microsoft-powerpoint', 'marketing-strategy', 'advertising')","Net-Idol Review
"
6163,"('microsoft-powerpoint', 'marketing-strategy', 'advertising')","Marketing Research
"
6164,"('microsoft-powerpoint', 'marketing-strategy', 'advertising')","Questionnaire
"
6165,"('microsoft-powerpoint', 'marketing-strategy', 'advertising')","LINE
"
6166,"('microsoft-powerpoint', 'marketing-strategy', 'advertising')","Review
"
6167,"('microsoft-powerpoint', 'marketing-strategy', 'advertising')","Blogger Review
"
6168,"('microsoft-powerpoint', 'marketing-strategy', 'advertising')","SEO
"
6169,"('microsoft-powerpoint', 'marketing-strategy', 'advertising')","Data Analyst
"
6170,"('microsoft-powerpoint', 'marketing-strategy', 'advertising')",Web & Page Admin
6171,"('microsoft-powerpoint', 'marketing-strategy', 'social-media-marketing')","Advertisement Page / Web
"
6172,"('microsoft-powerpoint', 'marketing-strategy', 'social-media-marketing')","Beauty Review
"
6173,"('microsoft-powerpoint', 'marketing-strategy', 'social-media-marketing')","Net-Idol Review
"
6174,"('microsoft-powerpoint', 'marketing-strategy', 'social-media-marketing')","Marketing Research
"
6175,"('microsoft-powerpoint', 'marketing-strategy', 'social-media-marketing')","Questionnaire
"
6176,"('microsoft-powerpoint', 'marketing-strategy', 'social-media-marketing')","LINE
"
6177,"('microsoft-powerpoint', 'marketing-strategy', 'social-media-marketing')","Review
"
6178,"('microsoft-powerpoint', 'marketing-strategy', 'social-media-marketing')","Blogger Review
"
6179,"('microsoft-powerpoint', 'marketing-strategy', 'social-media-marketing')","SEO
"
6180,"('microsoft-powerpoint', 'marketing-strategy', 'social-media-marketing')","Data Analyst
"
6181,"('microsoft-powerpoint', 'marketing-strategy', 'social-media-marketing')",Web & Page Admin
6182,"('microsoft-powerpoint', 'marketing-strategy', 'direct-marketing')","Advertisement Page / Web
"
6183,"('microsoft-powerpoint', 'marketing-strategy', 'direct-marketing')","Beauty Review
"
6184,"('microsoft-powerpoint', 'marketing-strategy', 'direct-marketing')","Net-Idol Review
"
6185,"('microsoft-powerpoint', 'marketing-strategy', 'direct-marketing')","Marketing Research
"
6186,"('microsoft-powerpoint', 'marketing-strategy', 'direct-marketing')","Questionnaire
"
6187,"('microsoft-powerpoint', 'marketing-strategy', 'direct-marketing')","LINE
"
6188,"('microsoft-powerpoint', 'marketing-strategy', 'direct-marketing')","Review
"
6189,"('microsoft-powerpoint', 'marketing-strategy', 'direct-marketing')","Blogger Review
"
6190,"('microsoft-powerpoint', 'marketing-strategy', 'direct-marketing')","SEO
"
6191,"('microsoft-powerpoint', 'marketing-strategy', 'direct-marketing')","Data Analyst
"
6192,"('microsoft-powerpoint', 'marketing-strategy', 'direct-marketing')",Web & Page Admin
6193,"('microsoft-powerpoint', 'marketing-strategy', 'market-planning')","Advertisement Page / Web
"
6194,"('microsoft-powerpoint', 'marketing-strategy', 'market-planning')","Beauty Review
"
6195,"('microsoft-powerpoint', 'marketing-strategy', 'market-planning')","Net-Idol Review
"
6196,"('microsoft-powerpoint', 'marketing-strategy', 'market-planning')","Marketing Research
"
6197,"('microsoft-powerpoint', 'marketing-strategy', 'market-planning')","Questionnaire
"
6198,"('microsoft-powerpoint', 'marketing-strategy', 'market-planning')","LINE
"
6199,"('microsoft-powerpoint', 'marketing-strategy', 'market-planning')","Review
"
6200,"('microsoft-powerpoint', 'marketing-strategy', 'market-planning')","Blogger Review
"
6201,"('microsoft-powerpoint', 'marketing-strategy', 'market-planning')","SEO
"
6202,"('microsoft-powerpoint', 'marketing-strategy', 'market-planning')","Data Analyst
"
6203,"('microsoft-powerpoint', 'marketing-strategy', 'market-planning')",Web & Page Admin
6204,"('microsoft-powerpoint', 'marketing', 'microsoft-office')","Advertisement Page / Web
"
6205,"('microsoft-powerpoint', 'marketing', 'microsoft-office')","Beauty Review
"
6206,"('microsoft-powerpoint', 'marketing', 'microsoft-office')","Net-Idol Review
"
6207,"('microsoft-powerpoint', 'marketing', 'microsoft-office')","Marketing Research
"
6208,"('microsoft-powerpoint', 'marketing', 'microsoft-office')","Questionnaire
"
6209,"('microsoft-powerpoint', 'marketing', 'microsoft-office')","LINE
"
6210,"('microsoft-powerpoint', 'marketing', 'microsoft-office')","Review
"
6211,"('microsoft-powerpoint', 'marketing', 'microsoft-office')","Blogger Review
"
6212,"('microsoft-powerpoint', 'marketing', 'microsoft-office')","SEO
"
6213,"('microsoft-powerpoint', 'marketing', 'microsoft-office')","Data Analyst
"
6214,"('microsoft-powerpoint', 'marketing', 'microsoft-office')",Web & Page Admin
6215,"('microsoft-powerpoint', 'marketing', 'microsoft-word')","Advertisement Page / Web
"
6216,"('microsoft-powerpoint', 'marketing', 'microsoft-word')","Beauty Review
"
