id,skill_set,subcategory 
1857,"('ui', 'final-cut-pro', 'adobe-after-effect')","Character Design
"
1858,"('ui', 'final-cut-pro', 'adobe-after-effect')","3D & Perspective
"
1859,"('ui', 'final-cut-pro', 'adobe-after-effect')","Label & Packaging
"
1860,"('ui', 'final-cut-pro', 'adobe-after-effect')","Portfolio & Resume
"
1861,"('ui', 'final-cut-pro', 'adobe-after-effect')","T-Shirt & Pattern
"
1862,"('ui', 'final-cut-pro', 'adobe-after-effect')","UI & UX Design
"
1863,"('ui', 'final-cut-pro', 'adobe-after-effect')","Logo
"
1864,"('ui', 'final-cut-pro', 'adobe-after-effect')","Presentation
"
1865,"('ui', 'final-cut-pro', 'adobe-after-effect')","Line Sticker
"
1866,"('ui', 'final-cut-pro', 'adobe-after-effect')","Portrait Illustration
"
1867,"('ui', 'final-cut-pro', 'adobe-after-effect')","CAD Drawing
"
1868,"('ui', 'final-cut-pro', 'adobe-after-effect')","Infographics
"
1869,"('ui', 'final-cut-pro', 'adobe-after-effect')","Print Media & Business Card
"
1870,"('ui', 'final-cut-pro', 'adobe-after-effect')","Web Design
"
1871,"('ui', 'final-cut-pro', 'adobe-after-effect')",Interior Design
1872,"('ui', 'final-cut-pro', 'adobe-muse')","Advertising Banner
"
1873,"('ui', 'final-cut-pro', 'adobe-muse')","Dicut & Photoshop
"
1874,"('ui', 'final-cut-pro', 'adobe-muse')","Illustration
"
1875,"('ui', 'final-cut-pro', 'adobe-muse')","Character Design
"
1876,"('ui', 'final-cut-pro', 'adobe-muse')","3D & Perspective
"
1877,"('ui', 'final-cut-pro', 'adobe-muse')","Label & Packaging
"
1878,"('ui', 'final-cut-pro', 'adobe-muse')","Portfolio & Resume
"
1879,"('ui', 'final-cut-pro', 'adobe-muse')","T-Shirt & Pattern
"
1880,"('ui', 'final-cut-pro', 'adobe-muse')","UI & UX Design
"
1881,"('ui', 'final-cut-pro', 'adobe-muse')","Logo
"
1882,"('ui', 'final-cut-pro', 'adobe-muse')","Presentation
"
1883,"('ui', 'final-cut-pro', 'adobe-muse')","Line Sticker
"
1884,"('ui', 'final-cut-pro', 'adobe-muse')","Portrait Illustration
"
1885,"('ui', 'final-cut-pro', 'adobe-muse')","CAD Drawing
"
1886,"('ui', 'final-cut-pro', 'adobe-muse')","Infographics
"
1887,"('ui', 'final-cut-pro', 'adobe-muse')","Print Media & Business Card
"
1888,"('ui', 'final-cut-pro', 'adobe-muse')","Web Design
"
1889,"('ui', 'final-cut-pro', 'adobe-muse')",Interior Design
1890,"('ui', 'adobe-muse', 'ux')","Advertising Banner
"
1891,"('ui', 'adobe-muse', 'ux')","Dicut & Photoshop
"
1892,"('ui', 'adobe-muse', 'ux')","Illustration
"
1893,"('ui', 'adobe-muse', 'ux')","Character Design
"
1894,"('ui', 'adobe-muse', 'ux')","3D & Perspective
"
1895,"('ui', 'adobe-muse', 'ux')","Label & Packaging
"
1896,"('ui', 'adobe-muse', 'ux')","Portfolio & Resume
"
1897,"('ui', 'adobe-muse', 'ux')","T-Shirt & Pattern
"
1898,"('ui', 'adobe-muse', 'ux')","UI & UX Design
"
1899,"('ui', 'adobe-muse', 'ux')","Logo
"
1900,"('ui', 'adobe-muse', 'ux')","Presentation
"
1901,"('ui', 'adobe-muse', 'ux')","Line Sticker
"
1902,"('ui', 'adobe-muse', 'ux')","Portrait Illustration
"
1903,"('ui', 'adobe-muse', 'ux')","CAD Drawing
"
1904,"('ui', 'adobe-muse', 'ux')","Infographics
"
1905,"('ui', 'adobe-muse', 'ux')","Print Media & Business Card
"
1906,"('ui', 'adobe-muse', 'ux')","Web Design
"
1907,"('ui', 'adobe-muse', 'ux')",Interior Design
1908,"('ui', 'adobe-muse', 'adobe-illustrator')","Advertising Banner
"
1909,"('ui', 'adobe-muse', 'adobe-illustrator')","Dicut & Photoshop
"
1910,"('ui', 'adobe-muse', 'adobe-illustrator')","Illustration
"
1911,"('ui', 'adobe-muse', 'adobe-illustrator')","Character Design
"
1912,"('ui', 'adobe-muse', 'adobe-illustrator')","3D & Perspective
"
1913,"('ui', 'adobe-muse', 'adobe-illustrator')","Label & Packaging
"
1914,"('ui', 'adobe-muse', 'adobe-illustrator')","Portfolio & Resume
"
1915,"('ui', 'adobe-muse', 'adobe-illustrator')","T-Shirt & Pattern
"
1916,"('ui', 'adobe-muse', 'adobe-illustrator')","UI & UX Design
"
1917,"('ui', 'adobe-muse', 'adobe-illustrator')","Logo
"
1918,"('ui', 'adobe-muse', 'adobe-illustrator')","Presentation
"
1919,"('ui', 'adobe-muse', 'adobe-illustrator')","Line Sticker
"
1920,"('ui', 'adobe-muse', 'adobe-illustrator')","Portrait Illustration
"
1921,"('ui', 'adobe-muse', 'adobe-illustrator')","CAD Drawing
"
1922,"('ui', 'adobe-muse', 'adobe-illustrator')","Infographics
"
1923,"('ui', 'adobe-muse', 'adobe-illustrator')","Print Media & Business Card
"
1924,"('ui', 'adobe-muse', 'adobe-illustrator')","Web Design
"
1925,"('ui', 'adobe-muse', 'adobe-illustrator')",Interior Design
1926,"('ui', 'adobe-muse', 'adobe-photo')","Advertising Banner
"
1927,"('ui', 'adobe-muse', 'adobe-photo')","Dicut & Photoshop
"
1928,"('ui', 'adobe-muse', 'adobe-photo')","Illustration
"
1929,"('ui', 'adobe-muse', 'adobe-photo')","Character Design
"
1930,"('ui', 'adobe-muse', 'adobe-photo')","3D & Perspective
"
1931,"('ui', 'adobe-muse', 'adobe-photo')","Label & Packaging
"
1932,"('ui', 'adobe-muse', 'adobe-photo')","Portfolio & Resume
"
1933,"('ui', 'adobe-muse', 'adobe-photo')","T-Shirt & Pattern
"
1934,"('ui', 'adobe-muse', 'adobe-photo')","UI & UX Design
"
1935,"('ui', 'adobe-muse', 'adobe-photo')","Logo
"
1936,"('ui', 'adobe-muse', 'adobe-photo')","Presentation
"
1937,"('ui', 'adobe-muse', 'adobe-photo')","Line Sticker
"
1938,"('ui', 'adobe-muse', 'adobe-photo')","Portrait Illustration
"
1939,"('ui', 'adobe-muse', 'adobe-photo')","CAD Drawing
"
1940,"('ui', 'adobe-muse', 'adobe-photo')","Infographics
"
1941,"('ui', 'adobe-muse', 'adobe-photo')","Print Media & Business Card
"
1942,"('ui', 'adobe-muse', 'adobe-photo')","Web Design
"
1943,"('ui', 'adobe-muse', 'adobe-photo')",Interior Design
1944,"('ui', 'adobe-muse', 'adobe-xd')","Advertising Banner
"
1945,"('ui', 'adobe-muse', 'adobe-xd')","Dicut & Photoshop
"
1946,"('ui', 'adobe-muse', 'adobe-xd')","Illustration
"
1947,"('ui', 'adobe-muse', 'adobe-xd')","Character Design
"
1948,"('ui', 'adobe-muse', 'adobe-xd')","3D & Perspective
"
1949,"('ui', 'adobe-muse', 'adobe-xd')","Label & Packaging
"
1950,"('ui', 'adobe-muse', 'adobe-xd')","Portfolio & Resume
"
1951,"('ui', 'adobe-muse', 'adobe-xd')","T-Shirt & Pattern
"
1952,"('ui', 'adobe-muse', 'adobe-xd')","UI & UX Design
"
1953,"('ui', 'adobe-muse', 'adobe-xd')","Logo
"
1954,"('ui', 'adobe-muse', 'adobe-xd')","Presentation
"
1955,"('ui', 'adobe-muse', 'adobe-xd')","Line Sticker
"
1956,"('ui', 'adobe-muse', 'adobe-xd')","Portrait Illustration
"
1957,"('ui', 'adobe-muse', 'adobe-xd')","CAD Drawing
"
1958,"('ui', 'adobe-muse', 'adobe-xd')","Infographics
"
1959,"('ui', 'adobe-muse', 'adobe-xd')","Print Media & Business Card
"
1960,"('ui', 'adobe-muse', 'adobe-xd')","Web Design
"
1961,"('ui', 'adobe-muse', 'adobe-xd')",Interior Design
1962,"('ui', 'adobe-muse', 'adobe-premiere-pro')","Advertising Banner
"
1963,"('ui', 'adobe-muse', 'adobe-premiere-pro')","Dicut & Photoshop
"
1964,"('ui', 'adobe-muse', 'adobe-premiere-pro')","Illustration
"
1965,"('ui', 'adobe-muse', 'adobe-premiere-pro')","Character Design
"
1966,"('ui', 'adobe-muse', 'adobe-premiere-pro')","3D & Perspective
"
1967,"('ui', 'adobe-muse', 'adobe-premiere-pro')","Label & Packaging
"
1968,"('ui', 'adobe-muse', 'adobe-premiere-pro')","Portfolio & Resume
"
1969,"('ui', 'adobe-muse', 'adobe-premiere-pro')","T-Shirt & Pattern
"
1970,"('ui', 'adobe-muse', 'adobe-premiere-pro')","UI & UX Design
"
1971,"('ui', 'adobe-muse', 'adobe-premiere-pro')","Logo
"
1972,"('ui', 'adobe-muse', 'adobe-premiere-pro')","Presentation
"
1973,"('ui', 'adobe-muse', 'adobe-premiere-pro')","Line Sticker
"
1974,"('ui', 'adobe-muse', 'adobe-premiere-pro')","Portrait Illustration
"
1975,"('ui', 'adobe-muse', 'adobe-premiere-pro')","CAD Drawing
"
1976,"('ui', 'adobe-muse', 'adobe-premiere-pro')","Infographics
"
1977,"('ui', 'adobe-muse', 'adobe-premiere-pro')","Print Media & Business Card
"
1978,"('ui', 'adobe-muse', 'adobe-premiere-pro')","Web Design
"
1979,"('ui', 'adobe-muse', 'adobe-premiere-pro')",Interior Design
1980,"('ui', 'adobe-muse', 'adobe-after-effect')","Advertising Banner
"
1981,"('ui', 'adobe-muse', 'adobe-after-effect')","Dicut & Photoshop
"
1982,"('ui', 'adobe-muse', 'adobe-after-effect')","Illustration
"
1983,"('ui', 'adobe-muse', 'adobe-after-effect')","Character Design
"
1984,"('ui', 'adobe-muse', 'adobe-after-effect')","3D & Perspective
"
1985,"('ui', 'adobe-muse', 'adobe-after-effect')","Label & Packaging
"
1986,"('ui', 'adobe-muse', 'adobe-after-effect')","Portfolio & Resume
"
1987,"('ui', 'adobe-muse', 'adobe-after-effect')","T-Shirt & Pattern
"
1988,"('ui', 'adobe-muse', 'adobe-after-effect')","UI & UX Design
"
1989,"('ui', 'adobe-muse', 'adobe-after-effect')","Logo
"
1990,"('ui', 'adobe-muse', 'adobe-after-effect')","Presentation
"
1991,"('ui', 'adobe-muse', 'adobe-after-effect')","Line Sticker
"
1992,"('ui', 'adobe-muse', 'adobe-after-effect')","Portrait Illustration
"
1993,"('ui', 'adobe-muse', 'adobe-after-effect')","CAD Drawing
"
1994,"('ui', 'adobe-muse', 'adobe-after-effect')","Infographics
"
1995,"('ui', 'adobe-muse', 'adobe-after-effect')","Print Media & Business Card
"
1996,"('ui', 'adobe-muse', 'adobe-after-effect')","Web Design
"
1997,"('ui', 'adobe-muse', 'adobe-after-effect')",Interior Design
1998,"('ui', 'adobe-muse', 'final-cut-pro')","Advertising Banner
"
1999,"('ui', 'adobe-muse', 'final-cut-pro')","Dicut & Photoshop
"
2000,"('ui', 'adobe-muse', 'final-cut-pro')","Illustration
"
2001,"('ui', 'adobe-muse', 'final-cut-pro')","Character Design
"
2002,"('ui', 'adobe-muse', 'final-cut-pro')","3D & Perspective
"
2003,"('ui', 'adobe-muse', 'final-cut-pro')","Label & Packaging
"
2004,"('ui', 'adobe-muse', 'final-cut-pro')","Portfolio & Resume
"
2005,"('ui', 'adobe-muse', 'final-cut-pro')","T-Shirt & Pattern
"
2006,"('ui', 'adobe-muse', 'final-cut-pro')","UI & UX Design
"
2007,"('ui', 'adobe-muse', 'final-cut-pro')","Logo
"
2008,"('ui', 'adobe-muse', 'final-cut-pro')","Presentation
"
2009,"('ui', 'adobe-muse', 'final-cut-pro')","Line Sticker
"
2010,"('ui', 'adobe-muse', 'final-cut-pro')","Portrait Illustration
"
2011,"('ui', 'adobe-muse', 'final-cut-pro')","CAD Drawing
"
2012,"('ui', 'adobe-muse', 'final-cut-pro')","Infographics
"
2013,"('ui', 'adobe-muse', 'final-cut-pro')","Print Media & Business Card
"
2014,"('ui', 'adobe-muse', 'final-cut-pro')","Web Design
"
2015,"('ui', 'adobe-muse', 'final-cut-pro')",Interior Design
2016,"('adobe-illustrator', 'ux', 'ui')","Advertising Banner
"
2017,"('adobe-illustrator', 'ux', 'ui')","Dicut & Photoshop
"
2018,"('adobe-illustrator', 'ux', 'ui')","Illustration
"
2019,"('adobe-illustrator', 'ux', 'ui')","Character Design
"
2020,"('adobe-illustrator', 'ux', 'ui')","3D & Perspective
"
2021,"('adobe-illustrator', 'ux', 'ui')","Label & Packaging
"
2022,"('adobe-illustrator', 'ux', 'ui')","Portfolio & Resume
"
2023,"('adobe-illustrator', 'ux', 'ui')","T-Shirt & Pattern
"
2024,"('adobe-illustrator', 'ux', 'ui')","UI & UX Design
"
2025,"('adobe-illustrator', 'ux', 'ui')","Logo
"
2026,"('adobe-illustrator', 'ux', 'ui')","Presentation
"
2027,"('adobe-illustrator', 'ux', 'ui')","Line Sticker
"
2028,"('adobe-illustrator', 'ux', 'ui')","Portrait Illustration
"
2029,"('adobe-illustrator', 'ux', 'ui')","CAD Drawing
"
2030,"('adobe-illustrator', 'ux', 'ui')","Infographics
"
2031,"('adobe-illustrator', 'ux', 'ui')","Print Media & Business Card
"
2032,"('adobe-illustrator', 'ux', 'ui')","Web Design
"
2033,"('adobe-illustrator', 'ux', 'ui')",Interior Design
2034,"('adobe-illustrator', 'ux', 'adobe-photo')","Advertising Banner
"
2035,"('adobe-illustrator', 'ux', 'adobe-photo')","Dicut & Photoshop
"
2036,"('adobe-illustrator', 'ux', 'adobe-photo')","Illustration
"
2037,"('adobe-illustrator', 'ux', 'adobe-photo')","Character Design
"
2038,"('adobe-illustrator', 'ux', 'adobe-photo')","3D & Perspective
"
2039,"('adobe-illustrator', 'ux', 'adobe-photo')","Label & Packaging
"
2040,"('adobe-illustrator', 'ux', 'adobe-photo')","Portfolio & Resume
"
2041,"('adobe-illustrator', 'ux', 'adobe-photo')","T-Shirt & Pattern
"
2042,"('adobe-illustrator', 'ux', 'adobe-photo')","UI & UX Design
"
2043,"('adobe-illustrator', 'ux', 'adobe-photo')","Logo
"
2044,"('adobe-illustrator', 'ux', 'adobe-photo')","Presentation
"
2045,"('adobe-illustrator', 'ux', 'adobe-photo')","Line Sticker
"
2046,"('adobe-illustrator', 'ux', 'adobe-photo')","Portrait Illustration
"
2047,"('adobe-illustrator', 'ux', 'adobe-photo')","CAD Drawing
"
2048,"('adobe-illustrator', 'ux', 'adobe-photo')","Infographics
"
2049,"('adobe-illustrator', 'ux', 'adobe-photo')","Print Media & Business Card
"
2050,"('adobe-illustrator', 'ux', 'adobe-photo')","Web Design
"
2051,"('adobe-illustrator', 'ux', 'adobe-photo')",Interior Design
2052,"('adobe-illustrator', 'ux', 'adobe-xd')","Advertising Banner
"
2053,"('adobe-illustrator', 'ux', 'adobe-xd')","Dicut & Photoshop
"
2054,"('adobe-illustrator', 'ux', 'adobe-xd')","Illustration
"
2055,"('adobe-illustrator', 'ux', 'adobe-xd')","Character Design
"
2056,"('adobe-illustrator', 'ux', 'adobe-xd')","3D & Perspective
"
2057,"('adobe-illustrator', 'ux', 'adobe-xd')","Label & Packaging
"
2058,"('adobe-illustrator', 'ux', 'adobe-xd')","Portfolio & Resume
"
2059,"('adobe-illustrator', 'ux', 'adobe-xd')","T-Shirt & Pattern
"
2060,"('adobe-illustrator', 'ux', 'adobe-xd')","UI & UX Design
"
2061,"('adobe-illustrator', 'ux', 'adobe-xd')","Logo
"
2062,"('adobe-illustrator', 'ux', 'adobe-xd')","Presentation
"
2063,"('adobe-illustrator', 'ux', 'adobe-xd')","Line Sticker
"
2064,"('adobe-illustrator', 'ux', 'adobe-xd')","Portrait Illustration
"
2065,"('adobe-illustrator', 'ux', 'adobe-xd')","CAD Drawing
"
2066,"('adobe-illustrator', 'ux', 'adobe-xd')","Infographics
"
2067,"('adobe-illustrator', 'ux', 'adobe-xd')","Print Media & Business Card
"
2068,"('adobe-illustrator', 'ux', 'adobe-xd')","Web Design
"
2069,"('adobe-illustrator', 'ux', 'adobe-xd')",Interior Design
2070,"('adobe-illustrator', 'ux', 'adobe-premiere-pro')","Advertising Banner
"
2071,"('adobe-illustrator', 'ux', 'adobe-premiere-pro')","Dicut & Photoshop
"
2072,"('adobe-illustrator', 'ux', 'adobe-premiere-pro')","Illustration
"
2073,"('adobe-illustrator', 'ux', 'adobe-premiere-pro')","Character Design
"
2074,"('adobe-illustrator', 'ux', 'adobe-premiere-pro')","3D & Perspective
"
2075,"('adobe-illustrator', 'ux', 'adobe-premiere-pro')","Label & Packaging
"
2076,"('adobe-illustrator', 'ux', 'adobe-premiere-pro')","Portfolio & Resume
"
2077,"('adobe-illustrator', 'ux', 'adobe-premiere-pro')","T-Shirt & Pattern
"
2078,"('adobe-illustrator', 'ux', 'adobe-premiere-pro')","UI & UX Design
"
2079,"('adobe-illustrator', 'ux', 'adobe-premiere-pro')","Logo
"
2080,"('adobe-illustrator', 'ux', 'adobe-premiere-pro')","Presentation
"
2081,"('adobe-illustrator', 'ux', 'adobe-premiere-pro')","Line Sticker
"
2082,"('adobe-illustrator', 'ux', 'adobe-premiere-pro')","Portrait Illustration
"
2083,"('adobe-illustrator', 'ux', 'adobe-premiere-pro')","CAD Drawing
"
2084,"('adobe-illustrator', 'ux', 'adobe-premiere-pro')","Infographics
"
2085,"('adobe-illustrator', 'ux', 'adobe-premiere-pro')","Print Media & Business Card
"
2086,"('adobe-illustrator', 'ux', 'adobe-premiere-pro')","Web Design
"
2087,"('adobe-illustrator', 'ux', 'adobe-premiere-pro')",Interior Design
2088,"('adobe-illustrator', 'ux', 'adobe-after-effect')","Advertising Banner
"
2089,"('adobe-illustrator', 'ux', 'adobe-after-effect')","Dicut & Photoshop
"
2090,"('adobe-illustrator', 'ux', 'adobe-after-effect')","Illustration
"
2091,"('adobe-illustrator', 'ux', 'adobe-after-effect')","Character Design
"
2092,"('adobe-illustrator', 'ux', 'adobe-after-effect')","3D & Perspective
"
2093,"('adobe-illustrator', 'ux', 'adobe-after-effect')","Label & Packaging
"
2094,"('adobe-illustrator', 'ux', 'adobe-after-effect')","Portfolio & Resume
"
2095,"('adobe-illustrator', 'ux', 'adobe-after-effect')","T-Shirt & Pattern
"
2096,"('adobe-illustrator', 'ux', 'adobe-after-effect')","UI & UX Design
"
2097,"('adobe-illustrator', 'ux', 'adobe-after-effect')","Logo
"
2098,"('adobe-illustrator', 'ux', 'adobe-after-effect')","Presentation
"
2099,"('adobe-illustrator', 'ux', 'adobe-after-effect')","Line Sticker
"
2100,"('adobe-illustrator', 'ux', 'adobe-after-effect')","Portrait Illustration
"
2101,"('adobe-illustrator', 'ux', 'adobe-after-effect')","CAD Drawing
"
2102,"('adobe-illustrator', 'ux', 'adobe-after-effect')","Infographics
"
2103,"('adobe-illustrator', 'ux', 'adobe-after-effect')","Print Media & Business Card
"
2104,"('adobe-illustrator', 'ux', 'adobe-after-effect')","Web Design
"
2105,"('adobe-illustrator', 'ux', 'adobe-after-effect')",Interior Design
2106,"('adobe-illustrator', 'ux', 'final-cut-pro')","Advertising Banner
"
2107,"('adobe-illustrator', 'ux', 'final-cut-pro')","Dicut & Photoshop
"
2108,"('adobe-illustrator', 'ux', 'final-cut-pro')","Illustration
"
2109,"('adobe-illustrator', 'ux', 'final-cut-pro')","Character Design
"
2110,"('adobe-illustrator', 'ux', 'final-cut-pro')","3D & Perspective
"
2111,"('adobe-illustrator', 'ux', 'final-cut-pro')","Label & Packaging
"
2112,"('adobe-illustrator', 'ux', 'final-cut-pro')","Portfolio & Resume
"
2113,"('adobe-illustrator', 'ux', 'final-cut-pro')","T-Shirt & Pattern
"
2114,"('adobe-illustrator', 'ux', 'final-cut-pro')","UI & UX Design
"
2115,"('adobe-illustrator', 'ux', 'final-cut-pro')","Logo
"
2116,"('adobe-illustrator', 'ux', 'final-cut-pro')","Presentation
"
2117,"('adobe-illustrator', 'ux', 'final-cut-pro')","Line Sticker
"
2118,"('adobe-illustrator', 'ux', 'final-cut-pro')","Portrait Illustration
"
2119,"('adobe-illustrator', 'ux', 'final-cut-pro')","CAD Drawing
"
2120,"('adobe-illustrator', 'ux', 'final-cut-pro')","Infographics
"
2121,"('adobe-illustrator', 'ux', 'final-cut-pro')","Print Media & Business Card
"
2122,"('adobe-illustrator', 'ux', 'final-cut-pro')","Web Design
"
2123,"('adobe-illustrator', 'ux', 'final-cut-pro')",Interior Design
2124,"('adobe-illustrator', 'ux', 'adobe-muse')","Advertising Banner
"
2125,"('adobe-illustrator', 'ux', 'adobe-muse')","Dicut & Photoshop
"
2126,"('adobe-illustrator', 'ux', 'adobe-muse')","Illustration
"
2127,"('adobe-illustrator', 'ux', 'adobe-muse')","Character Design
"
2128,"('adobe-illustrator', 'ux', 'adobe-muse')","3D & Perspective
"
2129,"('adobe-illustrator', 'ux', 'adobe-muse')","Label & Packaging
"
2130,"('adobe-illustrator', 'ux', 'adobe-muse')","Portfolio & Resume
"
2131,"('adobe-illustrator', 'ux', 'adobe-muse')","T-Shirt & Pattern
"
2132,"('adobe-illustrator', 'ux', 'adobe-muse')","UI & UX Design
"
2133,"('adobe-illustrator', 'ux', 'adobe-muse')","Logo
"
2134,"('adobe-illustrator', 'ux', 'adobe-muse')","Presentation
"
2135,"('adobe-illustrator', 'ux', 'adobe-muse')","Line Sticker
"
2136,"('adobe-illustrator', 'ux', 'adobe-muse')","Portrait Illustration
"
2137,"('adobe-illustrator', 'ux', 'adobe-muse')","CAD Drawing
"
2138,"('adobe-illustrator', 'ux', 'adobe-muse')","Infographics
"
2139,"('adobe-illustrator', 'ux', 'adobe-muse')","Print Media & Business Card
"
2140,"('adobe-illustrator', 'ux', 'adobe-muse')","Web Design
"
2141,"('adobe-illustrator', 'ux', 'adobe-muse')",Interior Design
2142,"('adobe-illustrator', 'ui', 'ux')","Advertising Banner
"
2143,"('adobe-illustrator', 'ui', 'ux')","Dicut & Photoshop
"
2144,"('adobe-illustrator', 'ui', 'ux')","Illustration
"
2145,"('adobe-illustrator', 'ui', 'ux')","Character Design
"
2146,"('adobe-illustrator', 'ui', 'ux')","3D & Perspective
"
2147,"('adobe-illustrator', 'ui', 'ux')","Label & Packaging
"
2148,"('adobe-illustrator', 'ui', 'ux')","Portfolio & Resume
"
2149,"('adobe-illustrator', 'ui', 'ux')","T-Shirt & Pattern
"
2150,"('adobe-illustrator', 'ui', 'ux')","UI & UX Design
"
2151,"('adobe-illustrator', 'ui', 'ux')","Logo
"
2152,"('adobe-illustrator', 'ui', 'ux')","Presentation
"
2153,"('adobe-illustrator', 'ui', 'ux')","Line Sticker
"
2154,"('adobe-illustrator', 'ui', 'ux')","Portrait Illustration
"
2155,"('adobe-illustrator', 'ui', 'ux')","CAD Drawing
"
2156,"('adobe-illustrator', 'ui', 'ux')","Infographics
"
2157,"('adobe-illustrator', 'ui', 'ux')","Print Media & Business Card
"
2158,"('adobe-illustrator', 'ui', 'ux')","Web Design
"
2159,"('adobe-illustrator', 'ui', 'ux')",Interior Design
2160,"('adobe-illustrator', 'ui', 'adobe-photo')","Advertising Banner
"
2161,"('adobe-illustrator', 'ui', 'adobe-photo')","Dicut & Photoshop
"
2162,"('adobe-illustrator', 'ui', 'adobe-photo')","Illustration
"
2163,"('adobe-illustrator', 'ui', 'adobe-photo')","Character Design
"
2164,"('adobe-illustrator', 'ui', 'adobe-photo')","3D & Perspective
"
2165,"('adobe-illustrator', 'ui', 'adobe-photo')","Label & Packaging
"
2166,"('adobe-illustrator', 'ui', 'adobe-photo')","Portfolio & Resume
"
2167,"('adobe-illustrator', 'ui', 'adobe-photo')","T-Shirt & Pattern
"
2168,"('adobe-illustrator', 'ui', 'adobe-photo')","UI & UX Design
"
2169,"('adobe-illustrator', 'ui', 'adobe-photo')","Logo
"
2170,"('adobe-illustrator', 'ui', 'adobe-photo')","Presentation
"
2171,"('adobe-illustrator', 'ui', 'adobe-photo')","Line Sticker
"
2172,"('adobe-illustrator', 'ui', 'adobe-photo')","Portrait Illustration
"
2173,"('adobe-illustrator', 'ui', 'adobe-photo')","CAD Drawing
"
2174,"('adobe-illustrator', 'ui', 'adobe-photo')","Infographics
"
2175,"('adobe-illustrator', 'ui', 'adobe-photo')","Print Media & Business Card
"
2176,"('adobe-illustrator', 'ui', 'adobe-photo')","Web Design
"
2177,"('adobe-illustrator', 'ui', 'adobe-photo')",Interior Design
2178,"('adobe-illustrator', 'ui', 'adobe-xd')","Advertising Banner
"
2179,"('adobe-illustrator', 'ui', 'adobe-xd')","Dicut & Photoshop
"
2180,"('adobe-illustrator', 'ui', 'adobe-xd')","Illustration
"
2181,"('adobe-illustrator', 'ui', 'adobe-xd')","Character Design
"
2182,"('adobe-illustrator', 'ui', 'adobe-xd')","3D & Perspective
"
2183,"('adobe-illustrator', 'ui', 'adobe-xd')","Label & Packaging
"
2184,"('adobe-illustrator', 'ui', 'adobe-xd')","Portfolio & Resume
"
2185,"('adobe-illustrator', 'ui', 'adobe-xd')","T-Shirt & Pattern
"
2186,"('adobe-illustrator', 'ui', 'adobe-xd')","UI & UX Design
"
2187,"('adobe-illustrator', 'ui', 'adobe-xd')","Logo
"
2188,"('adobe-illustrator', 'ui', 'adobe-xd')","Presentation
"
2189,"('adobe-illustrator', 'ui', 'adobe-xd')","Line Sticker
"
2190,"('adobe-illustrator', 'ui', 'adobe-xd')","Portrait Illustration
"
2191,"('adobe-illustrator', 'ui', 'adobe-xd')","CAD Drawing
"
2192,"('adobe-illustrator', 'ui', 'adobe-xd')","Infographics
"
2193,"('adobe-illustrator', 'ui', 'adobe-xd')","Print Media & Business Card
"
2194,"('adobe-illustrator', 'ui', 'adobe-xd')","Web Design
"
2195,"('adobe-illustrator', 'ui', 'adobe-xd')",Interior Design
2196,"('adobe-illustrator', 'ui', 'adobe-premiere-pro')","Advertising Banner
"
2197,"('adobe-illustrator', 'ui', 'adobe-premiere-pro')","Dicut & Photoshop
"
2198,"('adobe-illustrator', 'ui', 'adobe-premiere-pro')","Illustration
"
2199,"('adobe-illustrator', 'ui', 'adobe-premiere-pro')","Character Design
"
2200,"('adobe-illustrator', 'ui', 'adobe-premiere-pro')","3D & Perspective
"
2201,"('adobe-illustrator', 'ui', 'adobe-premiere-pro')","Label & Packaging
"
2202,"('adobe-illustrator', 'ui', 'adobe-premiere-pro')","Portfolio & Resume
"
2203,"('adobe-illustrator', 'ui', 'adobe-premiere-pro')","T-Shirt & Pattern
"
2204,"('adobe-illustrator', 'ui', 'adobe-premiere-pro')","UI & UX Design
"
2205,"('adobe-illustrator', 'ui', 'adobe-premiere-pro')","Logo
"
2206,"('adobe-illustrator', 'ui', 'adobe-premiere-pro')","Presentation
"
2207,"('adobe-illustrator', 'ui', 'adobe-premiere-pro')","Line Sticker
"
2208,"('adobe-illustrator', 'ui', 'adobe-premiere-pro')","Portrait Illustration
"
2209,"('adobe-illustrator', 'ui', 'adobe-premiere-pro')","CAD Drawing
"
2210,"('adobe-illustrator', 'ui', 'adobe-premiere-pro')","Infographics
"
2211,"('adobe-illustrator', 'ui', 'adobe-premiere-pro')","Print Media & Business Card
"
2212,"('adobe-illustrator', 'ui', 'adobe-premiere-pro')","Web Design
"
2213,"('adobe-illustrator', 'ui', 'adobe-premiere-pro')",Interior Design
2214,"('adobe-illustrator', 'ui', 'adobe-after-effect')","Advertising Banner
"
2215,"('adobe-illustrator', 'ui', 'adobe-after-effect')","Dicut & Photoshop
"
2216,"('adobe-illustrator', 'ui', 'adobe-after-effect')","Illustration
"
2217,"('adobe-illustrator', 'ui', 'adobe-after-effect')","Character Design
"
2218,"('adobe-illustrator', 'ui', 'adobe-after-effect')","3D & Perspective
"
2219,"('adobe-illustrator', 'ui', 'adobe-after-effect')","Label & Packaging
"
2220,"('adobe-illustrator', 'ui', 'adobe-after-effect')","Portfolio & Resume
"
2221,"('adobe-illustrator', 'ui', 'adobe-after-effect')","T-Shirt & Pattern
"
2222,"('adobe-illustrator', 'ui', 'adobe-after-effect')","UI & UX Design
"
2223,"('adobe-illustrator', 'ui', 'adobe-after-effect')","Logo
"
